mid,dcateCd,scateCd,mcateCd,lcateCd,userOrderCnt,userFirstLastOrderPeriod,orderMeanPeriod,userRecentlyOrderPeriod,alpha,beta,lambda,prob,rcp,score
10257904,243030107,243030100,243030000,243000000,3,55,27.5,9,0.7448740439257947,0.5218209573622192,0.08587435897801249,0.08229047406014711,0.537584996459274,0.04423812420625617
10257904,240020204,240020200,240020000,240000000,2,29,29.0,29,0.7295061595777838,0.753009063127985,0.2073627837400819,0.1872752468266926,0.2210798528728706,0.04140278401517573
10257904,234020102,234020100,234020000,234000000,2,49,49.0,49,0.874386222691499,0.5087070618549884,0.15450070149882605,0.1431571089323963,0.22059019895847243,0.03157905514171701
10257904,242020104,242020100,242020000,242000000,6,46,23.0,1,0.7771576436767346,0.5407177867779358,0.12198219881926796,0.11483587467104583,0.6047625551176493,0.06944843698523183
10257912,240030305,240030300,240030000,240000000,3,69,34.5,50,0.7550407029971373,0.5750589691398509,0.079646739188484,0.07655749517761101,0.3246061872577936,0.024851036615611232
10257914,241010101,241010100,241010000,241000000,4,88,29.333333333333332,19,0.8013877250708014,1.1459376233397924,0.0823537564415989,0.07905388955464754,0.44152502886777545,0.034904270867725684
10257961,240040102,240040100,240040000,240000000,4,85,42.5,43,0.9964562311779472,1.7279730858042395,0.111882387628619,0.10585058565064664,0.4768796724644014,0.05047799261524544
10257965,233090303,233090300,233090000,233000000,2,16,16.0,16,0.6464802956930796,0.5968096104517985,0.32339526574167715,0.2763122511470071,0.14116966141380127,0.03900690693890821
10257968,240040102,240040100,240040000,240000000,4,87,29.0,41,0.9964562311779472,1.7279730858042395,0.08915976486554551,0.08530057493059606,0.4768796724644014,0.040678110233927776
1025797,243030107,243030100,243030000,243000000,2,48,48.0,48,0.7448740439257947,0.5218209573622192,0.13966572482903608,0.13035111115201814,0.537584996459274,0.07007480162712011
10257983,240010403,240010400,240010000,240000000,7,81,13.5,8,0.7890753185457517,0.8084050773169108,0.12823752362411203,0.1203555820010711,0.38830327756965405,0.04673446696481917
10257983,234020301,234020300,234020000,234000000,2,4,4.0,4,0.749536896157569,0.4951437167927552,0.9706338644877931,0.6211571730336822,0.2898449215206058,0.18003925206990898
10257983,237040505,237040500,237040000,237000000,2,46,46.0,46,0.6269360059485123,0.5719590391520906,0.12776155255960017,0.11993679705419202,0.14655270785311636,0.01757706237952151
10257983,231050105,231050100,231050000,231000000,2,39,39.0,39,0.6969530188624177,0.5584765217398019,0.16030709931738774,0.148117863630973,0.21553317070095204,0.031924312785834845
10257983,237060205,237060200,237060000,237000000,2,74,74.0,74,0.4937429672869512,0.5076147827932029,0.07035420189995172,0.06793637727487911,0.19760388231725812,0.013424491900086061
10257983,240010101,240010100,240010000,240000000,7,76,15.2,8,0.7594431454938992,0.6747256820522415,0.1294754338029361,0.12144382906482798,0.3735712840113202,0.04536792715899908
10257983,240020109,240020100,240020000,240000000,2,47,47.0,47,0.6813543297056689,0.5810050953878696,0.1325606669630795,0.12415020265292231,0.17438388519987522,0.021649794686968447
10257983,237050502,237050500,237050000,237000000,2,9,9.0,9,0.6507956664719033,0.3741716747052339,0.5642013816114786,0.43118576908211026,0.1296591390085402,0.05590717557192165
10257983,240040102,240040100,240040000,240000000,6,64,12.8,43,0.9964562311779472,1.7279730858042395,0.09505928032582776,0.09068097185781476,0.4768796724644014,0.043243912158308306
10257983,4103872,3100684,2100119,1100017,5,11,11.0,11,1.003568650131087,0.41880411062733786,0.863142475704026,0.5781656070364363,0.2340702210663199,0.13533135145196168
10257983,240030102,240030100,240030000,240000000,2,31,31.0,31,0.7434564822235384,0.661819892391808,0.20217910628982405,0.18305140579370371,0.33161836922291854,0.060703208673270725
10257983,231060206,231060200,231060000,231000000,2,8,8.0,8,0.6952739664965962,0.39835714878617934,0.6365034749093208,0.4708606577498875,0.2672500535800559,0.12583753601239778
10257983,234010102,234010100,234010000,234000000,2,50,50.0,50,0.6808434446306385,0.5816493629966442,0.12512873535836203,0.11761669865800695,0.26237208564311676,0.030859338533359256
10257983,237050403,237050400,237050000,237000000,3,38,38.0,38,0.6988755978480413,0.6213184712447133,0.18635827181809264,0.17002381536840105,0.25780136299675344,0.04383237134388215
10257983,244030601,244030600,244030000,244000000,2,32,32.0,32,0.6998812858934434,0.49041858689620865,0.19471065419010247,0.17692722373584302,0.3638438458685905,0.06437388152290169
10257983,237050102,237050100,237050000,237000000,2,91,91.0,91,0.6953827865018946,0.4848734287089104,0.07275537863985082,0.07017174193902698,0.17836304643126105,0.012516045665633137
10257983,240030501,240030500,240030000,240000000,2,51,51.0,51,0.80171065705221,0.8250079642218467,0.13407251651048196,0.12547335531672976,0.3289149211974668,0.04127005877638392
10257983,240030202,240030200,240030000,240000000,2,59,59.0,59,0.8080323690075305,0.8230208773057605,0.1182225306261064,0.11150168747196065,0.23764552857443827,0.026497877456215912
10257983,240040601,240040600,240040000,240000000,2,1,1.0,1,0.6959180832554279,0.5581871207349067,1.4002430658799934,0.7534629680824275,0.1775785854616896,0.13379888806984364
10257983,243030107,243030100,243030000,243000000,5,62,15.5,7,0.7448740439257947,0.5218209573622192,0.12357869175678347,0.11624790549714081,0.537584996459274,0.06249312986507847
10257983,240010202,240010200,240010000,240000000,5,70,17.5,52,0.736655842438417,1.1890468916165777,0.06894081893420431,0.06661808301966221,0.2927322886280895,0.019501263906361786
10257983,237060703,237060700,237060000,237000000,2,54,54.0,54,0.6881774317163267,0.6624258548698674,0.11626181818371789,0.10975788879031356,0.29134211663248144,0.03197709563728246
10257983,237060101,237060100,237060000,237000000,2,46,46.0,46,0.6741540904867935,0.8290312971151381,0.12970388236021416,0.12164451103094032,0.3131399548410502,0.03809175669089029
10257983,244030902,244030900,244030000,244000000,2,38,38.0,38,0.7083991588518391,0.5818962984498136,0.16539701895359854,0.1524428589678669,0.2100437734808534,0.03201967333782032
10257983,240040103,240040100,240040000,240000000,2,57,57.0,57,0.7766366061678499,0.924890024598386,0.11715709230347215,0.11055454284770416,0.25464655151819204,0.028152333090838068
10257983,240010106,240010100,240010000,240000000,2,86,86.0,86,0.7201754810017721,0.7062531000877115,0.07742397566478836,0.07450261795463364,0.2543801658222909,0.018951988309494492
10257983,231060201,231060200,231060000,231000000,2,20,20.0,20,0.8753706302161918,0.34335381437945434,0.3627827287750964,0.30426241916508345,0.11068716567538249,0.033677944798918266
10257983,241020104,241020100,241020000,241000000,2,47,47.0,47,0.6928277498472041,1.031348598859254,0.12633465459385615,0.11868014031292529,0.3942974150249516,0.046795272540184986
10257983,235040110,235040100,235040000,235000000,3,40,20.0,29,0.7674052691466661,0.5067417428838337,0.13602305133265277,0.12717748746525892,0.3355236167710527,0.04267105056619889
10257983,240030301,240030300,240030000,240000000,5,29,7.25,2,0.7531250187837378,0.7626456891177389,0.229085954929948,0.20473982596533025,0.33550209182208424,0.06869063989065778
10258000,242020104,242020100,242020000,242000000,2,40,40.0,40,0.7771576436767346,0.5407177867779358,0.16992347473670974,0.15627061926103503,0.6047625551176493,0.09450661899412088
10258027,233060103,233060100,233060000,233000000,2,21,21.0,21,0.6419419913343514,0.33707012396534747,0.27798525130971147,0.24269200926702195,0.060428188511519015,0.014665438486226923
10258027,240010401,240010400,240010000,240000000,3,64,32.0,59,0.7379483665504614,0.7677516097078596,0.06618591659177907,0.0640431617904601,0.3227670083295587,0.02067101973507271
10258027,233080125,233080100,233080000,233000000,3,15,15.0,15,0.7560179493359143,0.32719882095668135,0.4795799752157474,0.38095664924243733,0.0888232102572889,0.03383779255457327
10258027,243030114,243030100,243030000,243000000,11,93,11.625,14,0.7098280783445775,0.5202009326182219,0.1574965482301555,0.14572023761948716,0.4542332016667028,0.06619097008153237
10258027,244030104,244030100,244030000,244000000,3,60,30.0,47,0.7134789590448483,0.40565960167466036,0.08255250220408973,0.07923690550415641,0.10742955721679126,0.008512385673540254
10258027,244030103,244030100,244030000,244000000,2,46,46.0,46,0.7191228891651696,0.36918310056240244,0.14477645809439288,0.13478431654284617,0.18188989980421513,0.024515905831157907
10258027,235040401,235040400,235040000,235000000,2,8,8.0,8,0.7514421010114901,0.4575239941372402,0.6480683649356309,0.47694484675172855,0.08639288417865254,0.04120464090502727
10258027,244030102,244030100,244030000,244000000,4,29,14.5,1,0.6966669513876176,0.4765427560024966,0.14960055759976107,0.13894815164099106,0.27043761998860766,0.03757680743160577
10258027,233110502,233110500,233110000,233000000,2,26,26.0,26,0.6151523946512635,0.4202412127252637,0.21788869591830745,0.19578505090841158,0.15222946774762072,0.029804254092728324
10258027,237050401,237050400,237050000,237000000,2,15,15.0,15,0.6962992680790834,0.6402657953161411,0.3528459128858743,0.2973145401895635,0.17042903508252194,0.050671030200510996
10258027,234020306,234020300,234020000,234000000,4,69,23.0,26,0.6262427430577614,0.4515878952419227,0.10726176530104921,0.10170949907169957,0.11744514924348519,0.011945287297955874
10258027,235040103,235040100,235040000,235000000,5,77,19.25,22,0.7490358531126856,0.5036050634468403,0.11907262931516926,0.1122566777690771,0.3385192692212879,0.03800104852359758
10258027,244030804,244030800,244030000,244000000,2,17,17.0,17,0.6711427706710763,0.33031775497773835,0.3468269266090693,0.2930723319607861,0.3007747289365251,0.08814875120430074
10258027,231060206,231060200,231060000,231000000,3,84,42.0,18,0.6952739664965962,0.39835714878617934,0.058364903259950515,0.05669433068734819,0.2672500535800559,0.01515156291387921
10258027,237050403,237050400,237050000,237000000,2,36,36.0,36,0.6988755978480413,0.6213184712447133,0.1708119164783186,0.15701989077017797,0.25780136299675344,0.04047994185815323
10258027,237040103,237040100,237040000,237000000,2,3,3.0,3,0.7491664579645008,0.7018925808091789,0.9154477587002595,0.5996626685697444,0.35157353747277775,0.21082552567943094
10258027,237040502,237040500,237040000,237000000,2,43,43.0,43,0.6733857396077778,0.5699564342657528,0.14287601082661566,0.1331384563212641,0.1540663211733225,0.020512152172112243
10258027,234020302,234020300,234020000,234000000,3,60,30.0,16,0.719153719655247,0.5585634436665778,0.08741247876671752,0.08370093623431363,0.18127471396148717,0.01517286327418388
10258027,243030102,243030100,243030000,243000000,2,49,49.0,49,0.7728278552238931,0.4844528556755819,0.14143213423215956,0.13188591118501614,0.20740153268718242,0.02735334011961796
10258027,243030107,243030100,243030000,243000000,2,17,17.0,17,0.7448740439257947,0.5218209573622192,0.34930551426092843,0.2948223444739244,0.537584996459274,0.15849206901012952
10258027,235040105,235040100,235040000,235000000,3,15,7.5,5,0.7585136243821663,0.4719919284021206,0.35657464459170873,0.29992978693598005,0.29250793587613066,0.08773184288441119
10258027,240030604,240030600,240030000,240000000,3,21,10.5,9,0.8281251131437423,0.952265835191472,0.28686218319731355,0.24938483090834618,0.3062203119892619,0.0763667007261431
10258027,234020202,234020200,234020000,234000000,2,12,12.0,12,0.6766124776511713,0.6105980858823002,0.4139246715452668,0.3389492546784204,0.21465998911100215,0.07275884331845202
10258027,237030301,237030300,237030000,237000000,2,47,47.0,47,0.658943692907179,0.5767009082678706,0.1295651778730886,0.12152267073362621,0.23438285395141023,0.02848283038634483
10258027,237060703,237060700,237060000,237000000,4,73,24.333333333333332,43,0.6881774317163267,0.6624258548698674,0.07669146661346596,0.07382443438783404,0.29134211663248144,0.021508166973747318
10258027,243030401,243030400,243030000,243000000,2,70,70.0,70,0.7166056772665496,0.573099298225019,0.0947990683440476,0.09044432536364011,0.3701170771273,0.033474989346341
10258027,244030902,244030900,244030000,244000000,2,1,1.0,1,0.7083991588518391,0.5818962984498136,1.371657432593115,0.7463138567704202,0.2100437734808534,0.1567585786771082
10258027,234020402,234020400,234020000,234000000,5,75,18.75,2,0.6027384139540984,0.38009240655855203,0.08293554562036905,0.07958953020585924,0.18004460011087034,0.014329665138925963
10258027,237040306,237040300,237040000,237000000,2,71,71.0,71,0.7248028763142571,0.512434846292245,0.09483711596618691,0.09047893113592553,0.1637360906991392,0.014814666474833073
10258027,231040403,231040400,231040000,231000000,4,34,11.333333333333334,21,0.6733421431053775,0.5944316793251894,0.15155218261529596,0.14062696322971413,0.24245874710669754,0.03409623731409611
10258027,243030103,243030100,243030000,243000000,4,41,13.666666666666666,32,0.7308985328210879,0.5474922006577511,0.1118575343713613,0.1058283628490716,0.3922096172517758,0.04150690168741642
10258027,241020104,241020100,241020000,241000000,2,47,47.0,47,0.6928277498472041,1.031348598859254,0.12633465459385615,0.11868014031292529,0.3942974150249516,0.046795272540184986
10258027,235040110,235040100,235040000,235000000,3,20,10.0,18,0.7674052691466661,0.5067417428838337,0.2116923204471419,0.1907863622421354,0.3355236167710527,0.06401333029007347
10258027,240030601,240030600,240030000,240000000,4,72,24.0,9,0.761468855569276,0.6768397110687885,0.08741303617590505,0.08370144698768789,0.39711388375960255,0.03323900668957922
10258027,243030109,243030100,243030000,243000000,2,28,28.0,28,0.720433929576757,0.4185237850251946,0.2277113950819902,0.20364594162891214,0.2655636792182977,0.05408096551684861
10258029,234010306,234010300,234010000,234000000,2,83,83.0,83,0.6156362034239886,0.531139113845794,0.0727583123510662,0.07017446978261466,0.16617202181784846,0.01166103352377259
10258029,242020104,242020100,242020000,242000000,3,5,5.0,5,0.7771576436767346,0.5407177867779358,0.960737616449894,0.6173894379799334,0.6047625551176493,0.373374014015394
10258029,243030103,243030100,243030000,243000000,2,70,70.0,70,0.7308985328210879,0.5474922006577511,0.09638431574018862,0.09188505387123147,0.3922096172517758,0.036038201809994494
1025804,240030302,240030300,240030000,240000000,2,67,67.0,67,0.6829556004746614,0.7680159842139627,0.09368683984676102,0.08943212882987095,0.3021368559922233,0.02702074222934868
10258059,240030605,240030600,240030000,240000000,2,20,20.0,20,0.7999563268783915,0.87754874166346,0.29069886598927724,0.25225918569131345,0.3289900125669687,0.0829907526707185
10258059,4102596,3100478,2100079,1100014,3,5,5.0,5,0.7327555373223671,0.6743745690157043,0.8362930659562339,0.5666861843212085,0.28035413153457,0.15887281305801168
10258077,244010804,244010800,244010000,244000000,2,5,5.0,5,0.7942249197992652,0.5073463947188692,0.8840134419792817,0.5868784593302951,0.11002623536093907,0.06457202749454036
10258077,241020104,241020100,241020000,241000000,2,61,61.0,61,0.6928277498472041,1.031348598859254,0.10040824477085362,0.09553190171686798,0.3942974150249516,0.03766798189937878
10258082,244030102,244030100,244030000,244000000,2,8,8.0,8,0.6966669513876176,0.4765427560024966,0.6066328877713797,0.45481652400464423,0.27043761998860766,0.12299949828330743
10258082,4102880,3100517,2100088,1100015,2,1,1.0,1,1.2161731540758105,0.455517856137133,2.509943500838783,0.9187271690420448,0.14600908500973395,0.13414251332541213
10258082,243030107,243030100,243030000,243000000,3,68,68.0,68,0.7448740439257947,0.5218209573622192,0.11463787064152466,0.1083110077904128,0.537584996459274,0.05822637273950947
10258094,4104933,3100871,2100159,1100026,2,50,50.0,50,0.6093857459922053,0.5138250680826235,0.11690442505600974,0.110329780718459,0.13695007978117163,0.015109672271632131
10258139,4104144,3100729,2100126,1100021,5,57,28.5,34,1.1596996707837532,2.313012826930712,0.1558109976772835,0.14427909167272668,0.4134729597540525,0.05965550306454857
10258139,243030107,243030100,243030000,243000000,2,58,58.0,58,0.7448740439257947,0.5218209573622192,0.11701211533047376,0.11042558438990147,0.537584996459274,0.05936313739325845
10258139,4100172,3100029,2100006,1100001,2,2,2.0,2,1.459018977283804,0.5644696313446304,2.05218333114761,0.8715458607247172,0.04854368932038835,0.042308051491491125
1025814,240010101,240010100,240010000,240000000,2,1,1.0,1,0.7594431454938992,0.6747256820522415,1.2783505222532328,0.7215037047601625,0.3735712840113202,0.2695330654061784
10258163,242020102,242020100,242020000,242000000,3,29,29.0,29,0.7229826987143427,0.5901937991982658,0.2433005985745188,0.215964201697877,0.44290026963329304,0.09565060316312861
10258173,240010102,240010100,240010000,240000000,2,58,58.0,58,0.7391785867913815,0.5997155174512502,0.11534533446435392,0.10894162239880323,0.23760788137832986,0.02588538809209764
10258173,242020104,242020100,242020000,242000000,3,36,36.0,36,0.7771576436767346,0.5407177867779358,0.21214272481238816,0.19115075352912503,0.6047625551176493,0.11560081811693768
10258193,243030114,243030100,243030000,243000000,3,31,15.5,24,0.7098280783445775,0.5202009326182219,0.15431021507984705,0.14299387645215744,0.4542332016667028,0.06495256631959641
10258193,243030107,243030100,243030000,243000000,2,7,7.0,7,0.7448740439257947,0.5218209573622192,0.6772073446973715,0.49196622363038056,0.537584996459274,0.26447366058842053
1025820,235030110,235030100,235030000,235000000,2,14,14.0,14,0.8887718808808273,0.4547139342698758,0.47846152262318475,0.38026389126561255,0.28146320780171913,0.10703029464678343
1025820,240020304,240020300,240020000,240000000,2,79,79.0,79,0.6892819866714853,0.3913097785535685,0.08349698236636313,0.08010613743028983,0.24442385333245087,0.019579850786290313
10258201,244030205,244030200,244030000,244000000,2,6,6.0,6,0.7671548249515495,0.4181107163212664,0.8256154952820882,0.5620346561131324,0.12631067159592327,0.07099097487383353
10258217,233120310,233120300,233120000,233000000,2,1,1.0,1,0.696010255050905,0.46016140012681656,1.6280171682735551,0.803681545082189,0.2849215261541986,0.22898617236678165
10258217,243020201,243020200,243020000,243000000,3,1,1.0,1,1.0634811840874632,0.5046323400218464,2.3043657883440014,0.9001779110852632,0.09738314023172194,0.08766215174871471
10258217,237040103,237040100,237040000,237000000,2,3,3.0,3,0.7491664579645008,0.7018925808091789,0.9154477587002595,0.5996626685697444,0.35157353747277775,0.21082552567943094
10258217,237060703,237060700,237060000,237000000,2,8,8.0,8,0.6881774317163267,0.6624258548698674,0.5394676173524133,0.416941419969335,0.29134211663248144,0.12147259580561842
10258234,243030107,243030100,243030000,243000000,2,49,49.0,49,0.7448740439257947,0.5218209573622192,0.13701314289212901,0.12804123400320255,0.537584996459274,0.06883304632825273
1025824,240010403,240010400,240010000,240000000,3,7,7.0,7,0.7890753185457517,0.8084050773169108,0.6733263262696514,0.4899907041482843,0.38830327756965405,0.19026499639944147
10258247,243030301,243030300,243030000,243000000,3,4,2.0,1,1.0251504152428739,0.3641160264200674,1.1903469963495257,0.6958842812883896,0.19935515043392615,0.1387281155808515
10258247,237060403,237060400,237060000,237000000,3,15,7.5,14,0.6519690555991308,0.7318209936973314,0.22835616258726027,0.20415923935181102,0.2914679323240067,0.05950587135871434
10258247,231060203,231060200,231060000,231000000,2,1,1.0,1,0.7400271838127157,0.42332423801064917,1.811683506714468,0.8366211442516853,0.17844120077113743,0.1492876815707937
10258247,240030103,240030100,240030000,240000000,2,29,29.0,29,0.8544066526665152,0.6508323214190802,0.23783787975363616,0.21166951493304953,0.4838781328127218,0.10242224965917854
1025825,237040103,237040100,237040000,237000000,2,18,18.0,18,0.7491664579645008,0.7018925808091789,0.3161561898597416,0.2710544126333022,0.35157353747277775,0.09529555869709604
10258263,237040103,237040100,237040000,237000000,2,24,24.0,24,0.7491664579645008,0.7018925808091789,0.2505483019168043,0.22162611784477138,0.35157353747277775,0.07791787824704499
10258263,231060203,231060200,231060000,231000000,2,2,2.0,2,0.7400271838127157,0.42332423801064917,1.4466653576709303,0.7646461982515289,0.17844120077113743,0.13644438578108803
10258263,239010704,239010700,239010000,239000000,2,5,5.0,5,0.7813260542148922,0.4754512365173813,0.8968708076259251,0.5921561129692036,0.22213431179409843,0.13153819062908242
10258276,4104144,3100729,2100126,1100021,5,60,15.0,13,1.1596996707837532,2.313012826930712,0.1635829832227199,0.15090396464743827,0.4134729597540525,0.06239470890139721
10258295,243030301,243030300,243030000,243000000,2,3,3.0,3,1.0251504152428739,0.3641160264200674,1.653696791468994,0.8086587491559858,0.19935515043392615,0.1612102865877021
1025832,241010301,241010300,241010000,241000000,2,46,46.0,46,0.8233567564304365,0.9991284367565142,0.1464979447279274,0.13627249247203743,0.4067509588289235,0.05542896697500848
10258333,244030507,244030500,244030000,244000000,3,26,13.0,10,0.829782070134944,0.516370706518615,0.24732766171822917,0.219115214442532,0.2565732253964006,0.056219097302944415
10258333,243030107,243030100,243030000,243000000,7,48,12.0,34,0.7448740439257947,0.5218209573622192,0.12769229038024568,0.11987583984779615,0.537584996459274,0.06444345294013
10258333,243030103,243030100,243030000,243000000,3,4,4.0,4,0.7308985328210879,0.5474922006577511,1.0362395536107407,0.645213668429427,0.3922096172517758,0.2530590059403197
10258333,243020303,243020300,243020000,243000000,2,25,25.0,25,0.7069864672933518,0.5373678663481204,0.24160378058174065,0.21463270631514353,0.2066002392783226,0.044343168481662594
10258377,237040502,237040500,237040000,237000000,3,13,13.0,13,0.6733857396077778,0.5699564342657528,0.4540222858124877,0.36493141993107103,0.1540663211733225,0.056223641349337015
10258377,241010303,241010300,241010000,241000000,5,82,20.5,14,1.2218026524348036,1.3088909261642994,0.13011067181949362,0.12200174412109921,0.5069120442370831,0.06184415351291594
10258377,243030107,243030100,243030000,243000000,4,58,19.333333333333332,21,0.7448740439257947,0.5218209573622192,0.14178603021657318,0.1321930789191409,0.537584996459274,0.07106501586268689
10258377,242020104,242020100,242020000,242000000,6,80,20.0,8,0.7771576436767346,0.5407177867779358,0.10613815377429249,0.10069960225087593,0.6047625551176493,0.060899348756570715
1025840,240030103,240030100,240030000,240000000,2,23,23.0,23,0.8544066526665152,0.6508323214190802,0.28962465129075377,0.2514555199403977,0.4838781328127218,0.12167382747421178
10258400,240010105,240010100,240010000,240000000,2,2,2.0,2,0.7138136485532123,0.43328639102218736,1.3901627169592266,0.7509652208473392,0.19743933388462745,0.1482700729746208
10258414,233120308,233120300,233120000,233000000,3,62,62.0,62,0.6693068121993128,0.3692558980721977,0.11899314888706555,0.11218611674570689,0.0788236337828247,0.008842917381880817
10258414,237040103,237040100,237040000,237000000,2,33,33.0,33,0.7491664579645008,0.7018925808091789,0.1910721337619213,0.17392700175098752,0.35157353747277775,0.06114813126762869
10258414,240010202,240010200,240010000,240000000,2,33,33.0,33,0.736655842438417,1.1890468916165777,0.17318524914732275,0.15901819074943557,0.2927322886280895,0.04654975891158036
10258430,4101350,3100257,2100035,1100006,2,45,45.0,45,0.6311078176182835,0.4796324884172157,0.13271497401486973,0.12428534202621466,0.2244883303411131,0.027900608917339104
10258436,235040103,235040100,235040000,235000000,2,4,4.0,4,0.7490358531126856,0.5036050634468403,0.9625281528488093,0.6180739031550674,0.3385192692212879,0.20922992602080248
10258436,237040103,237040100,237040000,237000000,3,67,33.5,40,0.7491664579645008,0.7018925808091789,0.09708926926663093,0.09252500710977118,0.35157353747277775,0.03252934405427617
10258436,236010101,236010100,236010000,236000000,2,12,12.0,12,3.9635070489307305,3.3905801873745705,0.8323864752770523,0.5649900937990711,0.14207883971736704,0.08027313697877839
10258436,243020204,243020200,243020000,243000000,2,24,24.0,24,0.7171366973674111,0.3986750319130677,0.26202937109901847,0.23051157734498684,0.24008106035710375,0.055341463913572975
10258436,243030107,243030100,243030000,243000000,2,45,45.0,45,0.7448740439257947,0.5218209573622192,0.148277719071776,0.13780836537100272,0.537584996459274,0.07408370961002884
10258436,240010202,240010200,240010000,240000000,2,42,42.0,42,0.736655842438417,1.1890468916165777,0.14221219357254822,0.13256282763669391,0.2927322886280895,0.038805419921100356
10258446,244030102,244030100,244030000,244000000,2,51,51.0,51,0.6966669513876176,0.4765427560024966,0.12655870989871645,0.1188775825829469,0.27043761998860766,0.03214897050373132
10258459,243030107,243030100,243030000,243000000,3,35,35.0,35,0.7448740439257947,0.5218209573622192,0.21251059778254372,0.19144825257954767,0.537584996459274,0.10291970818511034
10258459,242020104,242020100,242020000,242000000,2,35,35.0,35,0.7771576436767346,0.5407177867779358,0.1918292846330126,0.17455222691643846,0.6047625551176493,0.10556265075146104
1025847,241010303,241010300,241010000,241000000,7,69,11.5,7,1.2218026524348036,1.3088909261642994,0.17843299110446992,0.163419886691353,0.5069120442370831,0.08283950883170624
1025847,240020104,240020100,240020000,240000000,2,62,62.0,62,0.707972393417329,0.8660731064779302,0.10219732677433813,0.09714862265982505,0.2144858333130314,0.02083700328640582
1025847,241010301,241010300,241010000,241000000,2,11,11.0,11,0.8233567564304365,0.9991284367565142,0.4314516420422708,0.3504345265615938,0.4067509588289235,0.14253957968568812
10258475,242020110,242020100,242020000,242000000,2,12,12.0,12,0.6896338374425401,0.47825570244417864,0.44484820934946223,0.359078445451144,0.25154809180857507,0.09032549776282478
10258476,240010101,240010100,240010000,240000000,2,25,25.0,25,0.7594431454938992,0.6747256820522415,0.2461421250420684,0.21818889790677887,0.3735712840113202,0.08150910674805024
10258476,4103028,3100543,2100091,1100017,2,66,66.0,66,0.7634493153242555,1.2276321579685041,0.09845566411322706,0.09376412950545299,0.15956770502225048,0.014961726958594216
10258476,242010104,242010100,242010000,242000000,2,14,14.0,14,0.7515055688403374,0.6573577219151745,0.3903199956862007,0.32315974612030707,0.4525530948246239,0.14624694322948473
10258476,240040102,240040100,240040000,240000000,2,57,57.0,57,0.9964562311779472,1.7279730858042395,0.1298949011572771,0.12181227741606004,0.4768796724644014,0.05808979895631351
10258476,234010102,234010100,234010000,234000000,2,50,50.0,50,0.6808434446306385,0.5816493629966442,0.12512873535836203,0.11761669865800695,0.26237208564311676,0.030859338533359256
10258476,241030204,241030200,241030000,241000000,2,16,16.0,16,0.6462419064655521,0.7387324734786371,0.30814104739887416,0.2651883325749348,0.2985683157993236,0.07917683382652918
10258476,240020203,240020200,240020000,240000000,2,2,2.0,2,0.7469367285531568,0.7448010054405959,1.0020724807587935,0.6328821923838843,0.2981987100223908,0.18872465336501687
10258476,241010108,241010100,241010000,241000000,2,15,15.0,15,0.794288341833313,1.0725558423685928,0.3358830210955866,0.28529329346629095,0.3912656826246545,0.11162547521632421
10258476,243030107,243030100,243030000,243000000,7,90,18.0,12,0.7448740439257947,0.5218209573622192,0.11560625434552044,0.10917408691617336,0.537584996459274,0.05869035112827553
10258476,231010604,231010600,231010000,231000000,2,6,6.0,6,0.8478940855866987,0.32459011201498406,0.95927625012345,0.6168298950394293,0.14198637504481892,0.0875814408159247
10258476,234020102,234020100,234020000,234000000,2,19,19.0,19,0.874386222691499,0.5087070618549884,0.3599451159164309,0.3022853815523733,0.22059019895847243,0.06668119245887577
10258476,242020104,242020100,242020000,242000000,3,56,56.0,56,0.7771576436767346,0.5407177867779358,0.14117420834520225,0.13166197321021944,0.6047625551176493,0.0796242313304438
10258476,243030103,243030100,243030000,243000000,5,55,18.333333333333332,5,0.7308985328210879,0.5474922006577511,0.11832040689866825,0.11158864611930475,0.3922096172517758,0.04376614018409637
10258476,241020104,241020100,241020000,241000000,3,1,1.0,1,0.6928277498472041,1.031348598859254,0.9550278444213924,0.6151985701693581,0.3942974150249516,0.24257120594482418
10258483,240010103,240010100,240010000,240000000,2,41,41.0,41,0.7707654795503729,0.7327693841423635,0.16031772906563246,0.14812691887548923,0.26796687149345444,0.039693107035029575
10258483,240040102,240040100,240040000,240000000,2,80,80.0,80,0.9964562311779472,1.7279730858042395,0.09745495981040103,0.09285680146265274,0.4768796724644014,0.04428152106760178
10258483,233120310,233120300,233120000,233000000,2,2,2.0,2,0.696010255050905,0.46016140012681656,1.316203972593809,0.7318487179826739,0.2849215261541986,0.20851945364161714
10258484,4101359,3100258,2100035,1100006,2,5,5.0,5,0.7623127639565941,0.37658679122916816,0.9607236816150388,0.6173841063277901,0.13621268835780784,0.08409554887229097
10258484,240030501,240030500,240030000,240000000,4,43,14.333333333333334,22,0.80171065705221,0.8250079642218467,0.1499331793681178,0.1392345086025194,0.3289149211974668,0.04579630742496568
10258484,233120309,233120300,233120000,233000000,3,1,1.0,1,0.6306519850224362,0.5143130025475462,1.6117947855674257,0.800470819577714,0.23301035962287586,0.18651799353742132
10258499,240010102,240010100,240010000,240000000,2,37,37.0,37,0.7391785867913815,0.5997155174512502,0.17414070115226224,0.15982132476610078,0.23760788137832986,0.037974806376751206
10258524,240010401,240010400,240010000,240000000,2,72,72.0,72,0.7379483665504614,0.7677516097078596,0.09261010636389645,0.0884511618893602,0.3227670083295587,0.028549116906302265
